archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,ITPKA,0.00087311,0.67083,0.90234,1,1
1,ADAM10,0.00032948,0.67071,0.64666,1,1
1,TRABD2A,0.00010845,0.67028,1.2166,1,1
1,PXK,0.00065623,0.67023,1.0269,1,1
1,LRPAP1,0.00092958,0.6692,0.70269,1,1
1,ATF6B,0.0022332,0.66918,0.59361,1,1
1,CDC42EP2,0.0015653,0.66828,0.81799,1,1
1,FAF2,5.6174e-05,0.66784,0.67284,1,1
1,PI3,0.0023671,0.66782,1.4061,1,1
1,ACHE,0.010245,0.66778,0.50291,1,1
1,NEK10,0.0064317,0.6667,0.61184,1,1
1,TNKS1BP1,0.001986,0.66621,0.59275,1,1
1,DFFA,0.0032441,0.6662,0.56764,1,1
1,ARMC4,0.011326,0.66532,0.53732,1,1
1,TYW3,0.0030654,0.66507,0.65285,1,1
1,PHLDB3,0.0066042,0.66498,0.77848,1,1
1,MRPL19,0.00021909,0.66424,0.65028,1,1
1,RPL32,0.014841,0.66356,0.5373,1,1
1,ACP2,0.0034322,0.66344,0.52166,1,1
1,UTP20,0.0062634,0.6634,0.65978,1,1
1,SNF8,0.004408,0.66337,0.50702,1,1
1,BOLA3,0.00353,0.66311,0.59448,1,1
1,ARNT,0.0029794,0.6625,0.60875,1,1
1,GBA,0.0010206,0.66112,0.84219,1,1
1,DPP8,0.0010528,0.66104,0.49038,1,1
1,RTCA,2.0833e-05,0.66085,0.63091,1,1
1,TCF7,0.0023671,0.6604,0.84432,1,1
1,TTC31,0.0021689,0.65839,0.5709,1,1
1,EHD1,0.0021689,0.65778,0.85994,1,1
1,PHYKPL,0.0014299,0.65751,0.6752,1,1
1,AHCTF1,0.00045924,0.65733,0.63319,1,1
1,STAT1,0.0016129,0.65655,0.67948,1,1
1,PCYT1A,0.00013433,0.65573,0.71748,1,1
1,SKI,0.00052342,0.65512,0.67335,1,1
1,INPP5A,0.0069616,0.65407,0.64159,1,1
1,EEF1A1,0.0036303,0.65344,0.67174,1,1
1,KIAA1671,0.0097392,0.65333,0.60598,1,1
1,PRKAA1,0.0079323,0.65264,0.66252,1,1
1,TNFRSF10C,0.017137,0.65129,0.77546,1,1
1,RAET1G,9.0551e-05,0.65106,0.57698,1,1
1,TNPO1,0.0073363,0.64991,0.45399,1,1
1,IL15,0.011612,0.6479,0.41682,1,1
1,SPPL2A,0.0012662,0.64763,0.7243,1,1
1,WDR81,0.0046564,0.64672,0.53605,1,1
1,BET1,0.00063551,0.64605,0.49913,1,1
1,COPS2,0.0050528,0.64605,0.52312,1,1
1,ASCC1,0.00074557,0.64569,0.91618,1,1
1,CYS1,0.0094949,0.64565,0.7933,1,1
1,BCCIP,0.0007696,0.64561,0.6468,1,1
1,CAPNS1,0.014841,0.64528,0.42413,1,1
1,GNAI2,0.00020448,0.64502,1.0376,1,1
1,EVI5,5.8301e-05,0.64482,0.74438,1,1
1,SLC25A15,0.0040578,0.64381,0.51216,1,1
1,RBM43,0.00084609,0.6435,0.61872,1,1
1,GIPC1,0.00014935,0.64197,0.70032,1,1
1,NRG4,0.0087944,0.64185,0.66962,1,1
1,ZBTB4,9.7346e-05,0.64116,0.94122,1,1
1,ENO1,0.024846,0.64027,0.66075,1,1
1,GTPBP4,0.0029794,0.63996,0.69489,1,1
1,MYO5A,0.0079323,0.63993,0.66587,1,1
1,MAP7D1,0.0062634,0.63942,0.51676,1,1
1,CORO1B,0.0081404,0.63846,0.59461,1,1
1,UBE4B,0.0030654,0.63826,0.62041,1,1
1,SLC25A37,0.00050664,0.63715,1.0755,1,1
1,ARL6IP5,0.011326,0.63702,0.63955,1,1
1,GMIP,0.0054795,0.63634,0.46869,1,1
1,THG1L,0.00026003,0.63576,0.70905,1,1
1,TST,0.014486,0.63515,0.63434,1,1
1,HHEX,0.015574,0.6342,0.57466,1,1
1,ZNF354A,0.0060989,0.63413,0.50766,1,1
1,WDR55,0.00011241,0.63313,0.70651,1,1
1,KCTD15,0.0034322,0.63309,1.1603,1,1
1,CSNK1A1,4.3218e-05,0.6324,0.63534,1,1
1,DCBLD1,0.0083534,0.63024,0.85051,1,1
1,SSR1,3.7145e-05,0.62979,0.85026,1,1
1,ADCY3,0.0050528,0.62912,0.63569,1,1
1,CANX,0.0097392,0.62892,0.57401,1,1
1,RPL31,0.0051916,0.62868,0.79827,1,1
1,C1QTNF6,0.0062634,0.62817,0.96303,1,1
1,SLC25A30,0.00055855,0.62769,0.71852,1,1
1,SLC24A1,0.021165,0.62714,0.57296,1,1
1,YIF1B,0.016339,0.62705,0.4958,1,1
1,RFT1,8.7323e-05,0.62616,0.71691,1,1
1,DYSF,0.00020448,0.62531,0.78694,1,1
1,OGFOD1,0.015574,0.62487,0.458,1,1
1,CDC42SE1,0.0041716,0.62272,0.48527,1,1
1,ANKRD28,0.0071468,0.62193,0.6585,1,1
1,NFE2L1,0.00081984,0.62165,0.54781,1,1
1,ARSB,0.0027346,0.62123,0.7291,1,1
1,PDE8A,0.00067758,0.62051,0.77981,1,1
1,IFT88,0.019283,0.62036,0.56488,1,1
1,RNF145,0.0075304,0.62,0.64066,1,1
1,PLK4,0.0079323,0.6186,0.50679,1,1
1,FKBP15,7.8282e-05,0.61821,0.60517,1,1
1,ATG9A,0.0014738,0.618,0.54725,1,1
1,B4GALNT1,0.02268,0.61751,0.69324,1,1
1,USP19,0.0024367,0.61726,0.4485,1,1
1,PDIA3,0.001872,0.61708,0.57533,1,1
1,PIGB,0.00067758,0.61628,0.70325,1,1
1,SLC23A3,0.014486,0.61563,0.404,1,1
1,ST6GALNAC6,0.0022332,0.61453,0.61531,1,1
1,RHOA,0.0018173,0.61444,0.54999,1,1
1,KTN1,0.014841,0.6142,0.42258,1,1
1,EXOSC10,0.00020448,0.61363,0.61577,1,1
1,CD276,0.00034072,0.61359,0.68635,1,1
1,PHOSPHO1,0.00012964,0.61237,0.74827,1,1
1,DNPEP,0.0017123,0.61156,0.79355,1,1
1,IL10RB,0.0073363,0.61056,0.56719,1,1
1,BTN2A1,0.00035231,0.61056,0.69157,1,1
1,RPS24,0.014486,0.61025,0.51826,1,1
1,EDC4,0.024288,0.60965,0.40536,1,1
1,GSS,0.0025083,0.60888,0.56808,1,1
1,TMEM138,0.0059384,0.60625,0.50766,1,1
1,TRIP12,0.011612,0.60551,0.52836,1,1
1,ADAM17,0.00041602,0.60493,0.65298,1,1
1,PNO1,0.0051916,0.60488,0.56394,1,1
1,FMNL3,0.00065623,0.60421,0.7394,1,1
1,SFR1,0.0053338,0.60361,0.49909,1,1
1,OGG1,0.0056288,0.60359,0.57824,1,1
1,TXN,0.0099891,0.60319,0.6794,1,1
1,ATG7,0.00023468,0.6026,0.88304,1,1
1,XYLB,0.025414,0.60241,0.45065,1,1
1,RPS27L,0.0018173,0.6022,0.53858,1,1
1,RCC1,0.0025083,0.60218,0.51695,1,1
1,LZTR1,0.001191,0.60067,0.66005,1,1
1,TMEM115,0.011612,0.60037,0.44398,1,1
1,PML,0.0018173,0.59877,0.64826,1,1
1,PKN2,0.0029794,0.59853,0.55752,1,1
1,TMEM139,0.0028957,0.59685,0.71461,1,1
1,OCEL1,0.013139,0.59678,0.64137,1,1
1,ATP6V1E2,0.0028141,0.59588,0.8797,1,1
1,GATA3,0.00017796,0.59504,0.89473,1,1
1,SPRED2,0.0030654,0.59504,0.58952,1,1
1,NPTN,0.0015653,0.59469,0.70699,1,1
1,RPL23,0.011326,0.59463,0.45629,1,1
1,TBL2,0.00069957,0.59382,0.56324,1,1
1,TMA16,0.001872,0.59361,0.64544,1,1
1,NME6,0.00019753,0.59318,0.6518,1,1
1,AAK1,0.0056288,0.59267,0.49497,1,1
1,GEMIN5,0.00014935,0.59217,0.63432,1,1
1,ATOX1,0.00035231,0.59204,0.83678,1,1
1,GLG1,0.0021689,0.59095,0.57262,1,1
1,CCNDBP1,0.0067808,0.59063,0.48788,1,1
1,ACOX3,6.2367e-06,0.59005,0.80498,1,1
1,SEC24A,0.00037661,0.58924,0.58975,1,1
1,SEC22C,0.014138,0.58913,0.40881,1,1
1,ATR,0.009256,0.58825,0.40316,1,1
1,DIAPH1,0.0022332,0.58816,0.50374,1,1
1,STAT3,0.017969,0.58732,0.47786,1,1
1,LRRFIP2,5.0226e-05,0.58654,0.85289,1,1
1,PSAP,0.0049174,0.58603,0.54507,1,1
1,ST13,0.0013872,0.586,0.59757,1,1
1,TDO2,0.0038387,0.58485,1.0406,1,1
1,FRA10AC1,0.0024367,0.58484,0.6002,1,1
1,CHPF2,0.00026903,0.58478,0.73745,1,1
1,HSF2BP,0.004408,0.5843,0.4746,1,1
1,PIGK,0.0069616,0.58421,0.53697,1,1
1,SSPN,0.001228,0.58419,0.7365,1,1
1,FKBP8,0.0069616,0.58381,0.38913,1,1
1,TMCO6,0.0013457,0.58331,0.58215,1,1
1,CYTH3,0.0047853,0.5825,0.66941,1,1
1,NFU1,9.389e-05,0.58129,0.73713,1,1
1,MAP4K2,0.023205,0.58082,0.45556,1,1
1,HEATR1,0.0026572,0.57955,0.61879,1,1
1,SLC1A3,0.0010528,0.57913,1.2106,1,1
1,ITSN1,0.00069957,0.57852,0.73151,1,1
1,CREM,0.024846,0.57846,0.40204,1,1
1,TMEM109,0.010506,0.57755,0.60989,1,1
1,PCED1B,0.013465,0.57723,0.37575,1,1
1,GNS,0.0083534,0.57688,0.57008,1,1
1,DST,0.017969,0.57669,0.86721,1,1
1,AP5Z1,0.0025083,0.57621,0.53816,1,1
1,TACC1,0.010506,0.57461,0.67127,1,1
1,LDHD,0.0039469,0.57444,0.69789,1,1
1,VAT1,0.0056288,0.57414,0.70055,1,1
1,ATL2,9.7346e-05,0.57308,0.61188,1,1
1,ANKRD52,0.0011549,0.57305,0.53616,1,1
1,SRRM2,0.0056288,0.57255,0.50423,1,1
1,CAMSAP2,0.0060989,0.57243,0.51659,1,1
1,VAMP7,0.017549,0.57223,0.5192,1,1
1,CHP1,0.00024286,0.57215,0.63692,1,1
1,BMPR1A,0.01282,0.57175,0.54228,1,1
1,NACA,0.0054795,0.57097,0.47341,1,1
1,TGOLN2,0.00092958,0.57072,0.48824,1,1
1,CENPN,0.018398,0.56994,0.54351,1,1
1,NCLN,0.0024367,0.56891,0.61276,1,1
1,DHX16,0.00063551,0.56801,0.56521,1,1
1,ABCC10,0.017137,0.56636,0.45331,1,1
1,ADCY6,0.0011199,0.56626,0.74711,1,1
1,DHX38,0.026586,0.56619,0.47985,1,1
1,ZMYND11,0.015953,0.56617,0.35971,1,1
1,MRPL40,0.0075304,0.56591,0.59568,1,1
1,AVEN,0.017549,0.56583,0.56145,1,1
1,NMNAT1,0.0042883,0.56525,0.58367,1,1
1,ERCC2,0.011612,0.56516,0.46138,1,1
1,IFRD2,0.0015189,0.56496,0.78861,1,1
1,ABCB8,0.025414,0.56392,0.44261,1,1
1,CHD1L,0.017969,0.56379,0.49827,1,1
1,CTTN,0.00010092,0.56354,0.89589,1,1
1,CDK11A,0.0017123,0.56303,0.73649,1,1
1,RAB1A,0.00010462,0.56288,0.5056,1,1
1,LAMP2,0.0053338,0.56265,0.57078,1,1
1,STARD8,9.389e-05,0.56162,0.67521,1,1
1,POMGNT1,0.0045306,0.56124,0.463,1,1
1,PPID,0.019283,0.56029,0.57399,1,1
1,LRRC23,0.02268,0.55956,0.63968,1,1
1,ASMTL,0.023741,0.55934,0.72674,1,1
1,CLN5,0.013798,0.55911,0.48279,1,1
1,MALSU1,0.0051916,0.558,0.49574,1,1
1,LCN2,0.0025083,0.5575,0.54749,1,1
1,ABL2,0.0069616,0.55744,0.6371,1,1
1,SDHB,0.00037661,0.5569,0.59297,1,1
1,ACBD5,0.0067808,0.55584,0.52462,1,1
1,ALDH18A1,0.0031536,0.55337,0.49433,1,1
1,NSA2,0.014138,0.55308,0.55795,1,1
1,UNC45A,0.0019282,0.55283,0.49571,1,1
1,HPS1,0.019283,0.55218,0.55122,1,1
1,CDC23,5.6174e-05,0.55186,0.69798,1,1
1,MCM10,0.023741,0.55186,0.41955,1,1
1,TRPM7,0.0054795,0.54853,0.40089,1,1
1,NSMAF,0.00016023,0.54771,0.72824,1,1
1,GPR108,0.00037661,0.54749,1.1749,1,1
1,SLC2A4RG,0.0013872,0.54647,0.75433,1,1
1,HSPA4,0.0094949,0.54623,0.42537,1,1
1,CLIC3,0.0050528,0.54607,0.63912,1,1
1,CA2,0.00055855,0.54593,1.1189,1,1
1,CHCHD4,0.0038387,0.54592,0.57654,1,1
1,TPD52L2,0.00098941,0.54568,0.54893,1,1
1,CALCOCO2,0.0025817,0.54537,0.59938,1,1
1,RHOG,0.011047,0.54522,0.70921,1,1
1,ARHGAP12,0.0075304,0.54442,0.42886,1,1
1,HYAL3,0.0027346,0.54399,0.52755,1,1
1,PTPN9,0.0029794,0.54384,0.53982,1,1
1,ARHGDIB,0.017137,0.54331,1.3238,1,1
1,DENND5A,0.001872,0.54327,0.61349,1,1
1,MTFR1,0.01282,0.54303,0.42181,1,1
1,MAP3K11,0.014841,0.543,0.3609,1,1
1,NDUFA4,0.0042883,0.54282,0.49862,1,1
1,PIP5K1A,0.0006154,0.54232,0.44963,1,1
1,TRAM1,0.0036303,0.54174,0.65496,1,1
1,UBR4,0.0021062,0.54104,0.47531,1,1
1,MOB1B,0.02068,0.53965,0.50271,1,1
1,PDK2,0.0079323,0.53952,0.60818,1,1
1,UNKL,0.0027346,0.53923,0.53225,1,1
1,PCGF6,0.0042883,0.53921,0.45363,1,1
1,TM6SF2,0.0071468,0.53827,0.50446,1,1
1,GORASP1,0.00072223,0.53759,0.63927,1,1
1,DDX27,0.0007696,0.53742,0.69158,1,1
1,NAP1L1,0.017969,0.53632,0.43918,1,1
1,SUOX,0.0028141,0.53588,0.56574,1,1
1,EIF4E2,0.0067808,0.53563,0.38272,1,1
1,SEC23IP,0.0010859,0.53511,0.59377,1,1
1,AZI2,0.00079435,0.53349,0.54556,1,1
1,HMMR,0.0057817,0.53317,0.56954,1,1
1,CSTB,0.010506,0.5322,0.38312,1,1
1,IL13RA2,0.001662,0.53169,0.77291,1,1
1,SCAMP3,0.0049174,0.53167,0.45249,1,1
1,CCDC71,0.0067808,0.53161,0.45472,1,1
1,MYO9A,0.001662,0.53088,0.4686,1,1
1,ARFGAP1,0.0094949,0.53087,0.38242,1,1
1,TAMM41,0.00047456,0.53024,0.54411,1,1
1,TXNDC17,0.01282,0.52962,0.68166,1,1
1,OSTF1,0.017137,0.52905,0.7314,1,1
1,TRIM41,0.0075304,0.52846,0.48202,1,1
1,RNF216,9.389e-05,0.52845,0.53867,1,1
1,CSTA,0.017137,0.52844,0.91502,1,1
1,FAT4,0.00045924,0.52654,0.90629,1,1
1,RFXANK,3.3132e-05,0.52638,0.60874,1,1
1,RPL27,0.02843,0.52524,0.32573,1,1
1,CNIH4,0.00047456,0.52463,0.5221,1,1
1,COMMD4,0.02166,0.52411,0.42684,1,1
1,ZBTB7A,0.0064317,0.5217,0.48596,1,1
1,PORCN,0.02843,0.52151,0.80357,1,1
1,SCAMP2,0.0083534,0.52147,0.43536,1,1
1,LGMN,0.026586,0.52061,0.65489,1,1
1,ZDHHC16,0.00032948,0.5205,0.55476,1,1
1,PITRM1,0.022165,0.5191,0.46875,1,1
1,RAD50,0.00055855,0.51609,0.55656,1,1
1,IFI44L,3.0689e-05,0.51573,0.97574,1,1
1,ANKAR,0.0045306,0.51478,0.42632,1,1
1,MAPK9,0.0032441,0.51204,0.50617,1,1
1,EBNA1BP2,0.001986,0.51159,0.63347,1,1
1,DLC1,0.0087944,0.51147,0.88235,1,1
1,TRIM45,0.016734,0.51123,0.51723,1,1
1,CCDC12,0.0094949,0.51073,0.38068,1,1
1,FAM151B,0.0013054,0.51051,0.50365,1,1
1,ADAT2,0.015203,0.50902,0.48672,1,1
1,TMEM168,0.00016023,0.50885,0.56386,1,1
1,FBXL17,0.0031536,0.50729,0.49913,1,1
1,PLEKHG2,0.0045306,0.50719,0.67906,1,1
1,LDB1,0.0024367,0.50672,0.53842,1,1
1,GPR135,0.0020453,0.50581,0.49487,1,1
1,DPP9,0.025414,0.50575,0.53678,1,1
1,TCOF1,0.0018173,0.50547,0.5552,1,1
1,NUMB,0.011326,0.50535,0.4951,1,1
1,RAD51B,0.0081404,0.50502,0.45135,1,1
1,EIF2S2,0.0011199,0.50495,0.58744,1,1
1,MAGT1,0.021165,0.5037,0.41737,1,1
1,ILK,0.010506,0.50224,0.79469,1,1
1,ZBTB2,0.012203,0.5008,0.37222,1,1
1,ANO10,0.0010859,0.50067,0.81922,1,1
1,HIF1AN,0.01282,0.50054,0.36289,1,1
1,EXOC6B,0.017969,0.50024,0.49863,1,1
1,GATA2,0.015203,0.49992,1.0381,1,1
1,PURA,0.00095906,0.49975,0.60959,1,1
1,ZC3HAV1,0.0046564,0.49959,0.49621,1,1
1,HMGXB3,0.0018173,0.49925,0.47894,1,1
1,ARHGAP11A,0.0034322,0.49822,0.46216,1,1
1,CTNNB1,0.0073363,0.49781,0.47999,1,1
1,PMS2,0.011904,0.49708,0.40512,1,1
1,ZDHHC3,0.0010206,0.49708,0.49969,1,1
1,CREB3L2,0.021165,0.49657,0.6342,1,1
1,CASC4,0.0071468,0.49532,0.35974,1,1
1,TUBGCP2,0.0038387,0.49526,0.50859,1,1
1,MAPKBP1,0.0099891,0.49475,0.48326,1,1
1,PLEKHB2,0.0013872,0.49452,0.51749,1,1
1,GLI3,2.9532e-05,0.49424,1.0343,1,1
1,ZNF365,0.0041716,0.4937,0.81879,1,1
1,FLOT1,0.0054795,0.49312,0.45299,1,1
1,MOGS,1.2962e-05,0.4923,0.64833,1,1
1,NACC1,0.018398,0.49227,0.43121,1,1
1,DHODH,0.022165,0.49188,0.42504,1,1
1,HMCN1,0.0075304,0.49186,1.2695,1,1
1,PI4KB,0.0022332,0.49183,0.38291,1,1
1,HMG20A,0.0036303,0.49128,0.43463,1,1
1,SAT2,0.018836,0.49059,0.81259,1,1
1,IARS,0.010245,0.48306,0.45285,1,1
1,AMDHD2,0.02166,0.48305,0.46021,1,1
1,MBOAT7,0.0015189,0.48262,0.75205,1,1
1,TXNDC9,0.0021062,0.48255,0.56533,1,1
1,HDAC3,0.00042998,0.48251,0.46266,1,1
1,SNAPC2,0.025414,0.4812,0.50659,1,1
1,OGFR,0.00045924,0.48069,0.58986,1,1
1,AGFG1,0.02268,0.4806,0.4455,1,1
1,FBXO44,0.0097392,0.48007,0.78018,1,1
1,LTV1,0.0011549,0.47992,0.70252,1,1
1,KLHL21,0.016339,0.47688,0.5957,1,1
1,TRIM25,0.0025083,0.47679,0.55058,1,1
1,TXNDC15,0.0057817,0.47619,0.515,1,1
1,MAD1L1,0.019739,0.47526,0.4662,1,1
1,NANS,0.0062634,0.47405,0.70877,1,1
1,LRSAM1,0.00034072,0.47384,0.58606,1,1
1,DCTD,0.0073363,0.47237,0.58858,1,1
1,CTBP2,0.0066042,0.47208,0.1767,1,1
1,TAF1B,0.013798,0.4719,0.46505,1,1
1,TPRKB,0.0053338,0.47161,0.38535,1,1
1,HSP90AB1,0.0062634,0.47115,0.52397,1,1
1,STARD5,0.011047,0.4706,0.54972,1,1
1,ERCC1,0.016339,0.46749,0.46609,1,1
1,BTBD1,0.0028141,0.4643,0.46104,1,1
1,TATDN1,0.004408,0.46425,0.52068,1,1
1,SYPL2,0.00049035,0.46287,0.7355,1,1
1,PGM1,0.0075304,0.4627,0.62092,1,1
1,KCTD7,0.015203,0.46266,0.43408,1,1
1,PRKD2,0.010506,0.46223,0.52572,1,1
1,NUP88,0.021165,0.46194,0.49027,1,1
1,SNX2,0.0032441,0.4619,0.63408,1,1
1,RBM22,0.00032948,0.46152,0.48193,1,1
1,ANKRD16,0.0045306,0.46127,0.53605,1,1
1,HARS,0.00090094,0.46109,0.59821,1,1
1,ELMOD3,0.00045924,0.46072,0.40379,1,1
1,B3GALNT2,0.014138,0.4605,0.41548,1,1
1,PGLS,0.027188,0.46044,0.4455,1,1
1,LRRC28,0.026586,0.4604,0.53434,1,1
1,SS18,0.0038387,0.45992,0.55285,1,1
1,CDC20,0.0025083,0.45896,0.65109,1,1
1,COX20,0.019739,0.4586,0.48243,1,1
1,NAT10,0.0094949,0.45844,0.30755,1,1
1,MECR,0.016734,0.45792,0.40465,1,1
1,ZNF780A,0.023205,0.45751,0.40468,1,1
1,PRKCSH,0.007729,0.45737,0.37177,1,1
1,TRDMT1,0.010506,0.4561,0.60416,1,1
1,VPS13D,0.00019079,0.45574,0.53459,1,1
1,LARS,0.019739,0.45563,0.41062,1,1
1,RPL22,0.025994,0.45416,0.51266,1,1
1,ATP1B3,0.017137,0.45375,0.46872,1,1
1,HADHA,0.0042883,0.453,0.55537,1,1
1,TM9SF4,0.011326,0.45228,0.37947,1,1
1,P4HB,0.019283,0.45165,0.39667,1,1
1,EEA1,0.024846,0.45126,0.47345,1,1
1,BBS12,0.00040247,0.45094,0.52644,1,1
1,PSMB4,0.011047,0.45081,0.36209,1,1
1,CC2D1B,0.0060989,0.4508,0.34185,1,1
1,GOLGA2,0.016339,0.45074,0.49029,1,1
1,PUS1,0.024846,0.45068,0.46042,1,1
1,PHB,0.02166,0.45058,0.39417,1,1
1,ZC3HAV1L,0.018398,0.45003,0.62639,1,1
1,CDC42EP4,0.016339,0.44962,0.69622,1,1
1,ZNF438,0.0046564,0.44957,0.623,1,1
1,RDX,0.0059384,0.44937,0.51728,1,1
1,NOC3L,0.013465,0.44807,0.5667,1,1
1,KIF5B,0.024288,0.44787,0.58787,1,1
1,NECAP2,9.389e-05,0.4467,0.5204,1,1
1,M6PR,0.0066042,0.44634,0.56095,1,1
1,ZBTB17,0.0020453,0.44475,0.42243,1,1
1,POFUT1,0.00054072,0.44418,0.54333,1,1
1,SLC25A35,0.001986,0.44374,0.84965,1,1
1,XPNPEP1,0.0085714,0.44307,0.52957,1,1
1,TMEM92,0.00019079,0.44304,0.60719,1,1
1,CRTC2,0.012508,0.44172,0.37192,1,1
1,RELA,0.0046564,0.44109,0.39849,1,1
1,RBM5,0.0010859,0.44067,0.50438,1,1
1,TAF8,0.016339,0.44056,0.29729,1,1
1,ERMARD,0.027803,0.43992,0.34259,1,1
1,SFXN1,0.019739,0.43949,0.30882,1,1
1,ERMAP,0.004408,0.43768,0.48826,1,1
1,MMP3,0.0054795,0.43739,0.71007,1,1
1,KIF20B,0.017549,0.4368,0.47677,1,1
1,MKI67,0.0060989,0.4362,0.44598,1,1
1,GANC,0.015574,0.43486,0.37154,1,1
1,PLCD4,0.012508,0.43386,0.32764,1,1
1,MAP2K5,0.027188,0.43348,0.36787,1,1
1,HSPA5,0.0046564,0.43322,0.48196,1,1
1,TPST2,0.0069616,0.43214,0.72167,1,1
1,GADD45GIP1,0.025994,0.43206,0.40433,1,1
1,RBM42,0.02268,0.43148,0.5227,1,1
1,PDGFRB,0.00049035,0.43121,1.3293,1,1
1,TMEM87A,0.0056288,0.43013,0.47978,1,1
1,TYK2,0.019739,0.42911,0.35123,1,1
1,ALKBH8,0.015953,0.42855,0.69596,1,1
1,ESYT1,0.0060989,0.42845,0.40482,1,1
1,HS1BP3,0.0056288,0.42804,0.5497,1,1
1,SAA1,0.00030804,0.4274,1.5509,1,1
1,SLC9A1,0.014138,0.42739,0.38767,1,1
1,PSMD4,0.0059384,0.42672,0.42983,1,1
1,ODF3B,0.0037331,0.42546,0.5303,1,1
1,TFPI,0.0087944,0.42238,1.2955,1,1
1,SLC38A7,0.020205,0.42238,0.52387,1,1
1,BCKDK,0.0073363,0.42123,0.44402,1,1
1,LAPTM4A,0.0040578,0.42062,0.61634,1,1
1,FLYWCH1,0.017137,0.4203,0.56779,1,1
1,PSPH,0.026586,0.41965,0.44428,1,1
1,APP,0.0062634,0.41939,0.57589,1,1
1,HSPE1,0.027803,0.41825,0.32891,1,1
1,MESP2,0.01282,0.41699,0.4939,1,1
1,NUDCD2,0.015574,0.41658,0.5399,1,1
1,NRBP2,0.015953,0.41529,0.59991,1,1
1,MFN2,0.00026003,0.41421,0.50585,1,1
1,CAPZB,0.00090094,0.41401,0.48825,1,1
1,NT5DC1,0.004408,0.41221,0.59398,1,1
1,SLC9A5,0.0059384,0.41215,0.71574,1,1
1,PPP6R2,0.025414,0.41185,0.38345,1,1
1,CSGALNACT2,0.013798,0.41035,0.40241,1,1
1,MTOR,0.0054795,0.40943,0.3601,1,1
1,AKT1S1,0.0064317,0.40876,0.50978,1,1
1,PCGF1,0.0024367,0.40764,0.36925,1,1
1,FAP,0.00037661,0.40735,1.1311,1,1
1,CYGB,0.0042883,0.40689,0.81117,1,1
1,GGCX,0.0026572,0.40632,0.47508,1,1
1,TLR3,0.00014418,0.40542,0.72664,1,1
1,EIF4G3,0.0030654,0.40441,0.51206,1,1
1,DBN1,0.027803,0.40419,0.47839,1,1
1,CLEC2B,0.0071468,0.40264,0.77726,1,1
1,GPAM,0.011326,0.40078,0.48573,1,1
1,FCRLB,0.00047456,0.39997,0.45054,1,1
1,GUCD1,0.0094949,0.39876,0.45738,1,1
1,MTFMT,0.0097392,0.39731,0.34192,1,1
1,TLR1,0.024846,0.39656,0.32578,1,1
1,PRRC2A,0.01282,0.39607,0.28382,1,1
1,PEX14,0.0046564,0.39586,0.41587,1,1
1,ODF2,0.025994,0.39576,0.33085,1,1
1,SNRPD3,0.0085714,0.39507,0.45308,1,1
1,ZFYVE16,0.0062634,0.39476,0.4604,1,1
1,MVB12A,0.0041716,0.39368,0.5431,1,1
1,NT5C2,0.0033369,0.39131,0.56108,1,1
1,EIF5AL1,0.017549,0.39105,0.41413,1,1
1,ATXN2,0.014138,0.38987,0.3421,1,1
1,ADAMTSL3,0.00047456,0.38961,0.67071,1,1
1,SLC9A8,0.0042883,0.38845,0.41259,1,1
1,IL7,0.0085714,0.38784,0.6782,1,1
1,PRDM6,0.027188,0.38692,0.16924,1,1
1,CUTC,0.014841,0.38638,0.45372,1,1
1,RBL1,0.017969,0.38551,0.4113,1,1
1,LYPLA2,0.02843,0.3854,0.32193,1,1
1,RAB23,0.0067808,0.38505,0.69798,1,1
1,EPN2,0.017137,0.38305,0.58891,1,1
1,SYT12,0.011904,0.38275,0.63768,1,1
1,PPP4C,0.023741,0.38273,0.32055,1,1
1,CCDC18,0.0022992,0.38211,0.56494,1,1
1,RIC8A,0.027803,0.38104,0.48346,1,1
1,VANGL1,0.0049174,0.37845,0.60458,1,1
1,RPS6KB1,0.0030654,0.37834,0.66561,1,1
1,CHSY3,0.009256,0.3759,0.62511,1,1
1,EIF5B,0.0066042,0.37402,0.50009,1,1
1,SLC26A1,0.0069616,0.37366,0.3318,1,1
1,LSM5,0.025994,0.3728,0.36472,1,1
1,SPTAN1,0.0085714,0.3727,0.42155,1,1
1,SAMD8,0.019739,0.37178,0.48223,1,1
1,ZNF575,0.0034322,0.37086,0.27375,1,1
1,RAF1,0.010773,0.37079,0.3907,1,1
1,ZDHHC7,0.010773,0.37056,0.41499,1,1
1,HEXIM2,0.011047,0.37002,0.58847,1,1
1,MTA3,0.0032441,0.36981,0.48457,1,1
1,DDX21,0.0087944,0.36937,0.60361,1,1
1,DNAH10,0.0039469,0.3693,0.67367,1,1
1,DCAF8,0.0028141,0.36903,0.46216,1,1
1,SRGN,0.0094949,0.3689,1.9583,1,1
1,RRP15,0.02843,0.36829,0.36587,1,1
1,TTC7A,0.0099891,0.3675,0.35973,1,1
1,CACUL1,0.014138,0.36742,0.40884,1,1
1,C5AR1,0.012508,0.36594,0.34901,1,1
1,DIO2,0.0032441,0.36327,0.30401,1,1
1,DNAJB14,0.0083534,0.36321,0.49902,1,1
1,PRDX5,0.0083534,0.36263,0.45026,1,1
